web-1  | 2025-12-04 02:24:36,330 1 WARNING vfs odoo.schema: Missing not-null constraint on leasing.contract.payment_scheme 
web-1  | 2025-12-04 02:24:36,334 1 INFO vfs odoo.registry: Registry loaded in 0.119s 
web-1  | 2025-12-04 02:24:36,341 1 ERROR vfs odoo.http: Exception during request handling. 
web-1  | Traceback (most recent call last):
web-1  |   File "/opt/odoo/odoo/http.py", line 2858, in __call__
web-1  |     response = request._serve_db()
web-1  |                ^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/http.py", line 2327, in _serve_db
web-1  |     raise self._update_served_exception(exc)
web-1  |   File "/opt/odoo/odoo/http.py", line 2325, in _serve_db
web-1  |     return service_model.retrying(serve_func, env=self.env)
web-1  |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/service/model.py", line 183, in retrying
web-1  |     result = func()
web-1  |              ^^^^^^
web-1  |   File "/opt/odoo/odoo/http.py", line 2380, in _serve_ir_http
web-1  |     response = self.dispatcher.dispatch(rule.endpoint, args)
web-1  |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/http.py", line 2601, in dispatch
web-1  |     result = self.request.registry['ir.http']._dispatch(endpoint)
web-1  |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/addons/base/models/ir_http.py", line 351, in _dispatch
web-1  |     result = endpoint(**request.params)
web-1  |              ^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/http.py", line 785, in route_wrapper
web-1  |     result = endpoint(self, *args, **params_ok)
web-1  |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/addons/web/controllers/dataset.py", line 38, in call_button
web-1  |     action = call_kw(request.env[model], method, args, kwargs)
web-1  |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/service/model.py", line 93, in call_kw
web-1  |     result = method(recs, *args, **kwargs)
web-1  |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/addons/base/models/ir_module.py", line 70, in check_and_log
web-1  |     return method(self, *args, **kwargs)
web-1  |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/addons/base/models/ir_module.py", line 681, in button_immediate_upgrade
web-1  |     return self._button_immediate_function(self.env.registry[self._name].button_upgrade)
web-1  |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/addons/base/models/ir_module.py", line 618, in _button_immediate_function
web-1  |     registry = modules.registry.Registry.new(self.env.cr.dbname, update_module=True)
web-1  |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/tools/func.py", line 68, in locked
web-1  |     return func(inst, *args, **kwargs)
web-1  |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/orm/registry.py", line 189, in new
web-1  |     load_modules(
web-1  |   File "/opt/odoo/odoo/modules/loading.py", line 456, in load_modules
web-1  |     load_module_graph(
web-1  |   File "/opt/odoo/odoo/modules/loading.py", line 216, in load_module_graph
web-1  |     load_data(env, idref, mode, kind='data', package=package)
web-1  |   File "/opt/odoo/odoo/modules/loading.py", line 59, in load_data
web-1  |     convert_file(env, package.name, filename, idref, mode, noupdate=kind == 'demo')
web-1  |   File "/opt/odoo/odoo/tools/convert.py", line 699, in convert_file
web-1  |     convert_xml_import(env, module, fp, idref, mode, noupdate)
web-1  |   File "/opt/odoo/odoo/tools/convert.py", line 781, in convert_xml_import
web-1  |     relaxng.assert_(doc)
web-1  |   File "src/lxml/etree.pyx", line 3682, in lxml.etree._Validator.assert_
web-1  | AssertionError: Document does not comply with schema
web-1  | 2025-12-04 02:24:36,342 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:24:36] "POST /web/dataset/call_button/ir.module.module/button_immediate_upgrade#ir.module.module.button_immediate_upgrade HTTP/1.1" 200 - 3260 0.676 2.111
web-1  | 2025-12-04 02:27:01,226 1 INFO ? odoo.service.server: Initiating shutdown 
web-1  | 2025-12-04 02:27:01,226 1 INFO ? odoo.service.server: Hit CTRL-C again or send a second signal to force the shutdown. 
web-1  | 2025-12-04 02:27:01,375 1 INFO ? odoo.sql_db: ConnectionPool(read/write;used=0/count=0/max=64): Closed 8 connections  
web-1  | 2025-12-04 02:27:02,332 1 INFO ? odoo: Odoo version 19.1a1 
web-1  | 2025-12-04 02:27:02,333 1 INFO ? odoo: Using configuration file at /etc/odoo/odoo.conf 
web-1  | 2025-12-04 02:27:02,333 1 INFO ? odoo: addons paths: _NamespacePath(['/opt/odoo/odoo/addons', '/var/lib/odoo/addons/19.1', '/mnt/extra-addons', '/opt/odoo/addons']) 
web-1  | 2025-12-04 02:27:02,333 1 INFO ? odoo: database: odoo@db:5432 
web-1  | 2025-12-04 02:27:02,558 1 INFO ? odoo.service.server: HTTP service (werkzeug) running on ffa76587b497:8069 
web-1  | 2025-12-04 02:27:02,963 1 INFO vfs odoo.modules.loading: loading 1 modules... 
web-1  | 2025-12-04 02:27:02,966 1 INFO vfs odoo.modules.loading: 1 modules loaded in 0.00s, 0 queries (+0 extra) 
web-1  | 2025-12-04 02:27:03,000 1 INFO vfs odoo.modules.loading: loading 61 modules... 
web-1  | 2025-12-04 02:27:03,573 1 INFO vfs odoo.modules.loading: 61 modules loaded in 0.57s, 0 queries (+0 extra) 
web-1  | 2025-12-04 02:27:03,655 1 WARNING vfs odoo.fields: Field leasing.vehicle.reg_no: unknown parameter 'unique', if this is an actual parameter you may want to override the method _valid_field_parameter on the relevant model in order to allow it 
web-1  | 2025-12-04 02:27:03,662 1 WARNING vfs odoo.fields: Field leasing.contract.penalty_rule_id: unknown parameter 'states', if this is an actual parameter you may want to override the method _valid_field_parameter on the relevant model in order to allow it 
web-1  | 2025-12-04 02:27:03,684 1 INFO vfs odoo.modules.loading: Modules loaded. 
web-1  | 2025-12-04 02:27:03,692 1 WARNING vfs odoo.schema: Missing not-null constraint on leasing.contract.interest_method 
web-1  | 2025-12-04 02:27:03,692 1 WARNING vfs odoo.schema: Missing not-null constraint on leasing.contract.payment_scheme 
web-1  | 2025-12-04 02:27:03,714 1 INFO vfs odoo.registry: Registry loaded in 0.765s 
web-1  | 2025-12-04 02:27:03,716 1 INFO vfs odoo.addons.base.models.ir_http: Generating routing map for key None 
web-1  | 2025-12-04 02:27:03,737 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:03] "GET /websocket?version=19.0-2 HTTP/1.1" 101 - 21 0.017 0.772
web-1  | 2025-12-04 02:27:03,758 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:03] "POST /bus/has_missed_notifications HTTP/1.1" 200 - 2 0.001 0.002
web-1  | 2025-12-04 02:27:04,090 1 INFO ? odoo.addons.bus.models.bus: Bus.loop listen imbus on db postgres 
web-1  | 2025-12-04 02:27:25,544 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /odoo/apps HTTP/1.1" 200 - 83 0.026 0.195
web-1  | 2025-12-04 02:27:25,604 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /web/assets/debug/web.assets_web.css HTTP/1.1" 304 - 5 0.006 0.023
web-1  | 2025-12-04 02:27:25,633 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /web/webclient/load_menus HTTP/1.1" 200 - 13 0.012 0.031
web-1  | 2025-12-04 02:27:25,643 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /web/assets/debug/web.assets_web_print.css HTTP/1.1" 304 - 5 0.003 0.028
web-1  | 2025-12-04 02:27:25,648 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /web/assets/debug/web.assets_web.js HTTP/1.1" 304 - 3 0.003 0.073
web-1  | 2025-12-04 02:27:25,737 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /web/static/img/favicon.ico HTTP/1.1" 304 - 0 0.000 0.001
web-1  | 2025-12-04 02:27:25,778 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /web/bundle/web_tour.interactive?lang=en_US&debug=assets HTTP/1.1" 200 - 3 0.003 0.011
web-1  | 2025-12-04 02:27:25,779 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /web/manifest.webmanifest HTTP/1.1" 200 - 8 0.004 0.006
web-1  | 2025-12-04 02:27:25,784 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /web/webclient/translations?hash=94823b6767a7c6636638eb5142c8e69ffab835fd&lang=en_US HTTP/1.1" 200 - 2 0.004 0.024
web-1  | 2025-12-04 02:27:25,786 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /bus/websocket_worker_bundle?v=19.0-2 HTTP/1.1" 304 - 4 0.004 0.012
web-1  | 2025-12-04 02:27:25,833 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /web/static/img/favicon.ico HTTP/1.1" 304 - 0 0.000 0.011
web-1  | 2025-12-04 02:27:25,841 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /web/static/img/odoo-icon-192x192.png HTTP/1.1" 304 - 0 0.000 0.009
web-1  | 2025-12-04 02:27:25,880 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /web/image?model=res.users&field=avatar_128&id=2 HTTP/1.1" 304 - 15 0.041 0.025
web-1  | 2025-12-04 02:27:25,882 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /web/assets/debug/web_tour.interactive.js HTTP/1.1" 304 - 3 0.006 0.040
web-1  | 2025-12-04 02:27:25,883 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "POST /web/dataset/call_kw/ir.module.module/search_panel_select_range#ir.module.module.search_panel_select_range HTTP/1.1" 200 - 5 0.019 0.025
web-1  | 2025-12-04 02:27:25,890 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /websocket?version=19.0-2 HTTP/1.1" 101 - 1 0.002 0.022
web-1  | 2025-12-04 02:27:25,909 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "POST /web/dataset/call_kw/ir.module.module/check_module_update#ir.module.module.check_module_update HTTP/1.1" 200 - 2 0.004 0.009
web-1  | 2025-12-04 02:27:25,914 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "POST /mail/data HTTP/1.1" 200 - 27 0.063 0.029
web-1  | 2025-12-04 02:27:25,929 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "POST /web/dataset/call_kw/ir.module.module/check_module_update#ir.module.module.check_module_update HTTP/1.1" 200 - 2 0.004 0.006
web-1  | 2025-12-04 02:27:25,947 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "POST /web/dataset/call_kw/ir.module.module/search_panel_select_range#ir.module.module.search_panel_select_range HTTP/1.1" 200 - 44 0.067 0.033
web-1  | 2025-12-04 02:27:25,959 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "POST /web/dataset/call_kw/ir.module.module/get_views#ir.module.module.get_views HTTP/1.1" 200 - 41 0.065 0.078
web-1  | 2025-12-04 02:27:25,981 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /sale_management/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.001
web-1  | 2025-12-04 02:27:25,992 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /pos_restaurant/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.004
web-1  | 2025-12-04 02:27:25,999 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:25] "GET /account/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.008
web-1  | 2025-12-04 02:27:26,001 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/mrp_workorder.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-04 02:27:26,007 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /website/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.007
web-1  | 2025-12-04 02:27:26,010 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /stock/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.007
web-1  | 2025-12-04 02:27:26,011 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /crm/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.018
web-1  | 2025-12-04 02:27:26,012 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/account_accountant.png HTTP/1.1" 304 - 0 0.000 0.004
web-1  | 2025-12-04 02:27:26,026 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/sale_subscription.png HTTP/1.1" 304 - 0 0.000 0.002
web-1  | 2025-12-04 02:27:26,029 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /mrp/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-04 02:27:26,033 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/planning.png HTTP/1.1" 304 - 0 0.000 0.007
web-1  | 2025-12-04 02:27:26,036 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /hr/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.006
web-1  | 2025-12-04 02:27:26,037 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /project/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.009
web-1  | 2025-12-04 02:27:26,039 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /hr_recruitment/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.004
web-1  | 2025-12-04 02:27:26,042 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /data_recycle/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.008
web-1  | 2025-12-04 02:27:26,047 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /purchase/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.004
web-1  | 2025-12-04 02:27:26,049 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/sign.png HTTP/1.1" 304 - 0 0.000 0.010
web-1  | 2025-12-04 02:27:26,051 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/industry_fsm.png HTTP/1.1" 304 - 0 0.000 0.003
web-1  | 2025-12-04 02:27:26,053 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /mass_mailing/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-04 02:27:26,055 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/helpdesk.png HTTP/1.1" 304 - 0 0.000 0.010
web-1  | 2025-12-04 02:27:26,060 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/web_studio.png HTTP/1.1" 304 - 0 0.000 0.006
web-1  | 2025-12-04 02:27:26,062 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /maintenance/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-04 02:27:26,064 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /marketing_card/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-04 02:27:26,068 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-04 02:27:26,073 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /point_of_sale/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.007
web-1  | 2025-12-04 02:27:26,077 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /website_slides/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.007
web-1  | 2025-12-04 02:27:26,078 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /hr_holidays/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.007
web-1  | 2025-12-04 02:27:26,082 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/quality_control.png HTTP/1.1" 304 - 0 0.000 0.008
web-1  | 2025-12-04 02:27:26,086 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/knowledge.png HTTP/1.1" 304 - 0 0.000 0.009
web-1  | 2025-12-04 02:27:26,088 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /hr_expense/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.013
web-1  | 2025-12-04 02:27:26,089 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /website_sale/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.006
web-1  | 2025-12-04 02:27:26,090 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "POST /web/dataset/call_kw/ir.module.module/web_search_read#ir.module.module.web_search_read HTTP/1.1" 200 - 3 0.006 0.192
web-1  | 2025-12-04 02:27:26,095 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /website_event/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-04 02:27:26,097 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/timesheet_grid.png HTTP/1.1" 304 - 0 0.000 0.012
web-1  | 2025-12-04 02:27:26,099 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /contacts/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.003
web-1  | 2025-12-04 02:27:26,102 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /mail/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.009
web-1  | 2025-12-04 02:27:26,106 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/mrp_plm.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-04 02:27:26,108 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /calendar/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-04 02:27:26,109 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/hr_appraisal.png HTTP/1.1" 304 - 0 0.000 0.004
web-1  | 2025-12-04 02:27:26,112 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/social.png HTTP/1.1" 304 - 0 0.000 0.008
web-1  | 2025-12-04 02:27:26,116 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /im_livechat/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.003
web-1  | 2025-12-04 02:27:26,116 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /fleet/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.009
web-1  | 2025-12-04 02:27:26,118 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/marketing_automation.png HTTP/1.1" 304 - 0 0.000 0.008
web-1  | 2025-12-04 02:27:26,128 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/web_mobile.png HTTP/1.1" 304 - 0 0.000 0.004
web-1  | 2025-12-04 02:27:26,130 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/appointment.png HTTP/1.1" 304 - 0 0.000 0.012
web-1  | 2025-12-04 02:27:26,135 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /survey/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.014
web-1  | 2025-12-04 02:27:26,140 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /hr_attendance/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.008
web-1  | 2025-12-04 02:27:26,143 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /mass_mailing_sms/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.008
web-1  | 2025-12-04 02:27:26,146 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /repair/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.016
web-1  | 2025-12-04 02:27:26,147 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /project_todo/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.006
web-1  | 2025-12-04 02:27:26,149 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /hr_skills/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.008
web-1  | 2025-12-04 02:27:26,150 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/stock_barcode.png HTTP/1.1" 304 - 0 0.000 0.012
web-1  | 2025-12-04 02:27:26,155 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/voip.png HTTP/1.1" 304 - 0 0.000 0.006
web-1  | 2025-12-04 02:27:26,157 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /lunch/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-04 02:27:26,158 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /website_hr_recruitment/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.004
web-1  | 2025-12-04 02:27:26,159 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:26] "GET /base/static/img/icons/sale_amazon.png HTTP/1.1" 304 - 0 0.000 0.003
web-1  | 2025-12-04 02:27:27,779 1 INFO vfs werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:27] "GET /web/service-worker.js HTTP/1.1" 200 - 1 0.001 0.003
web-1  | 2025-12-04 02:27:27,787 1 INFO ? werkzeug: 172.19.0.1 - - [04/Dec/2025 02:27:27] "GET /mail/static/lib/idb-keyval/idb-keyval.js HTTP/1.1" 304 - 0 0.000 0.001
web-1  | 2025-12-04 02:27:30,173 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.button_immediate_upgrade on ['Vehicle Financing Management'] to user yang.jiming@mofisoft.com.sg #2 via 172.19.0.1 
web-1  | 2025-12-04 02:27:30,174 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.button_upgrade on ['Vehicle Financing Management'] to user yang.jiming@mofisoft.com.sg #2 via 172.19.0.1 
web-1  | 2025-12-04 02:27:30,175 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.update_list on ['Vehicle Financing Management'] to user yang.jiming@mofisoft.com.sg #2 via 172.19.0.1 
web-1  | 2025-12-04 02:27:31,596 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.button_install on [] to user yang.jiming@mofisoft.com.sg #2 via 172.19.0.1 
web-1  | 2025-12-04 02:27:31,627 1 INFO vfs odoo.modules.loading: loading 1 modules... 
web-1  | 2025-12-04 02:27:31,630 1 INFO vfs odoo.modules.loading: 1 modules loaded in 0.00s, 0 queries (+0 extra) 
web-1  | 2025-12-04 02:27:31,644 1 INFO vfs odoo.modules.loading: updating modules list 
web-1  | 2025-12-04 02:27:31,647 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.update_list on [] to user __system__ #1 via 172.19.0.1 
web-1  | 2025-12-04 02:27:32,538 1 INFO vfs odoo.modules.loading: loading 61 modules... 
web-1  | 2025-12-04 02:27:32,558 1 INFO vfs odoo.modules.loading: Loading module vehicle_financing (60/61) 
web-1  | 2025-12-04 02:27:32,649 1 WARNING vfs odoo.fields: Field leasing.vehicle.reg_no: unknown parameter 'unique', if this is an actual parameter you may want to override the method _valid_field_parameter on the relevant model in order to allow it 
web-1  | 2025-12-04 02:27:32,649 1 WARNING vfs odoo.fields: Field leasing.contract.penalty_rule_id: unknown parameter 'states', if this is an actual parameter you may want to override the method _valid_field_parameter on the relevant model in order to allow it 
web-1  | 2025-12-04 02:27:32,651 1 INFO vfs odoo.registry: module vehicle_financing: creating or updating database tables 
web-1  | 2025-12-04 02:27:32,757 1 INFO vfs odoo.modules.loading: loading vehicle_financing/security/ir.model.access.csv 
web-1  | 2025-12-04 02:27:32,789 1 INFO vfs odoo.modules.loading: loading vehicle_financing/data/sequence.xml 
web-1  | 2025-12-04 02:27:32,803 1 INFO vfs odoo.modules.loading: loading vehicle_financing/data/cron.xml 
web-1  | 2025-12-04 02:27:32,842 1 INFO vfs odoo.modules.loading: loading vehicle_financing/views/vehicle_views.xml 
web-1  | 2025-12-04 02:27:32,879 1 INFO vfs odoo.modules.loading: loading vehicle_financing/views/res_partner_views.xml 
web-1  | 2025-12-04 02:27:32,891 1 ERROR vfs odoo.tools.convert: The XML file '/mnt/extra-addons/vehicle_financing/views/res_partner_views.xml' does not fit the required schema! 
web-1  | Traceback (most recent call last):
web-1  |   File "/opt/odoo/odoo/tools/convert.py", line 781, in convert_xml_import
web-1  |     relaxng.assert_(doc)
web-1  |   File "src/lxml/etree.pyx", line 3682, in lxml.etree._Validator.assert_
web-1  | AssertionError: Document does not comply with schema
web-1  | 2025-12-04 02:27:32,891 1 INFO vfs odoo.tools.convert: Install 'jingtrang' for more precise and useful validation messages. 
web-1  | 2025-12-04 02:27:32,895 1 WARNING vfs odoo.modules.loading: Transient module states were reset 
web-1  | 2025-12-04 02:27:32,897 1 ERROR vfs odoo.registry: Failed to load registry 
web-1  | 2025-12-04 02:27:32,899 1 INFO vfs odoo.modules.loading: loading 1 modules... 
web-1  | 2025-12-04 02:27:32,902 1 INFO vfs odoo.modules.loading: 1 modules loaded in 0.00s, 0 queries (+0 extra) 
web-1  | 2025-12-04 02:27:32,903 1 INFO vfs odoo.modules.loading: loading 61 modules... 
